id,gloss,speaker_code,speaker_role,ambiguous_word,ambiguous_meaning,ambiguous_verb_final_noun
8988542,so you remember a line of letters and the very first thing you step over the a and the next thing you bump into that barrier,MOT,Mother,line,order,remember
8991251,on the line,MOT,Mother,line,NA,NA
8996962,are you still doing that little side line,MOT,Mother,line,NA,NA
8998490,there's a couple of horses on the line,MOT,Mother,line,NA,NA
8998675,and what's the next line,INV,Investigator,line,NA,NA
8998752,the best way to get the horses off the line,MOT,Mother,line,NA,NA
8999156,it's got them off the line,MOT,Mother,line,NA,NA
9006707,Mummy don't go near the white line,MOT,Mother,line,geometry,go near
9008433,I'll put it on top of the washing line,MOT,Mother,line,NA,NA
9009242,it's the cover for the washing line,MOT,Mother,line,NA,NA
9009294,I won't be able to protect the washing line will I,MOT,Mother,line,NA,NA
9009915,this is a new line we're doing,MOT,Mother,line,NA,NA
9011675,you can't play with it when I've got washing on the line,MOT,Mother,line,NA,NA
9012851,but we've brought out a new line of orange ones,MOT,Mother,line,order,bring out
9015965,the washing's on the line,MOT,Mother,line,NA,NA
9017012,that before it arrives at the end of the line,MOT,Mother,line,geometry,arrive at the end of
9017183,that before it arrives at the end of the line,MOT,Mother,line,geometry,arrive at the end of
9017725,you put a line through the numbers that you want,MOT,Mother,line,geometry,put through
9020981,the washing on the line behind is,MOT,Mother,line,NA,NA
9021412,well let's go along the line,MOT,Mother,line,NA,NA
9024754,it's on somebody else's washing line isn't it,MOT,Mother,line,NA,NA
9037515,a three at the top with a line and a four at the bottom is three quarters,MOT,Mother,line,NA,NA
9038239,a line,MOT,Mother,line,geometry,NA
9038249,and what's under the line,MOT,Mother,line,geometry,NA
9043837,it's where taxis line up waiting to take people,MOT,Mother,line,order,NA
9044040,and all the taxis move in a row down the line don't they,MOT,Mother,line,NA,NA
9044080,oh one line,MOT,Mother,line,NA,NA
9044105,t on line,MOT,Mother,line,NA,NA
9044514,and what's happened on the line,MOT,Mother,line,NA,NA
9050907,and you you practise drawing some straight lines,MOT,Mother,line,geometry,draw
9050992,do you know something you can make str um straight lines with,MOT,Mother,line,geometry,make
9051760,now that's drawing straight lines isn't it,MOT,Mother,line,geometry,draw
9051994,draw some more straight lines for me Thomas,MOT,Mother,line,geometry,draw
9052031,with straight lines,MOT,Mother,line,geometry,NA
9057333,why don't you try and cut once you've good scissor control why don't you try and cut along the lines,MOT,Mother,line,geometry,cut along
9057368,try and cut right along the lines because that's already marked into boxes you said each one of those lines is a ticket a xxx you're cutting couldn't you,MOT,Mother,line,geometry,cut along
9057771,right were you clearing the line,MOT,Mother,line,NA,NA
9057822,I thought you were clearing the line,MOT,Mother,line,NA,NA
9060483,because unless we get it on the right line,MOT,Mother,line,NA,NA
9066441,I was hoping to just jump across the line,MOT,Mother,line,NA,NA
9081806,a metal cat that stands near the washing line,MOT,Mother,line,NA,NA
9082835,do you think people round here drive bulldozers in a line Thomas,MOT,Mother,line,order,drive in
9083985,socks he run into the washing line hasn't he,MOT,Mother,line,NA,NA
9084048,there's some shirts and socks and pants and shorts and look handkerchiefs on the line,MOT,Mother,line,NA,NA
9084280,rocket on the line,MOT,Mother,line,NA,NA
9087816,choo choo oh he's come to the end of the line,MOT,Mother,line,NA,NA
9088548,who's blocking the line,MOT,Mother,line,NA,NA
9088570,Jeannine's blocking the line,INV,Investigator,line,NA,NA
9089818,car on the line,MOT,Mother,line,NA,NA
9090104,now put your listen you've put the line of the T,MOT,Mother,line,geometry,put
9090128,the line on the H goes there,MOT,Mother,line,geometry,NA
9090862,now he's crossing the line to do that signal,MOT,Mother,line,NA,NA
9095957,the line on the h was the wrong way,MOT,Mother,line,NA,NA
9102524,am I allowed to walk on the line,INV,Investigator,line,geometry,NA
9102842,we have put them in a line haven't we,MOT,Mother,line,order,put in
9102949,xxx sports line,MOT,Mother,line,NA,NA
9142149,write on the line like this,MOT,Mother,line,geometry,write on
9153257,along came some monkeys all in a line an elephant a seal and a porcupine,MOT,Mother,line,order,come in
9161640,oh look we've made a long line of balls,MOT,Mother,line,order,make
9168057,you draw a line with a ruler,MOT,Mother,line,geometry,draw
9168155,you can draw a line,MOT,Mother,line,geometry,draw
9168193,hold the ruler and you draw a line like that,MOT,Mother,line,geometry,draw
9168206,line,MOT,Mother,line,NA,NA
9168260,line,MOT,Mother,line,NA,NA
9168317,a line,MOT,Mother,line,NA,NA
9168370,xxx a line and another line,MOT,Mother,line,NA,NA
9168385,and another line,MOT,Mother,line,NA,NA
9168398,you've made lots of lines,MOT,Mother,line,NA,NA
9175666,xxx inside the lines,MOT,Mother,line,NA,NA
9176106,you drew m on the line,MOT,Mother,line,geometry,draw
9186229,do l for line,MOT,Mother,line,NA,NA
9186251,l is for line,MOT,Mother,line,NA,NA
9189239,straight line,MOT,Mother,line,geometry,NA
9189680,you put a line to the matching one,MOT,Mother,line,geometry,put
9190271,you put a line,MOT,Mother,line,geometry,put
9190534,and then you put a line from w to w,MOT,Mother,line,geometry,put
9190742,put a line there,MOT,Mother,line,geometry,put
9190900,put a line across,MOT,Mother,line,geometry,put
9191019,see if you can write n like that on the line,MOT,Mother,line,geometry,write on
9191234,across on the line,MOT,Mother,line,NA,NA
9191415,the line,MOT,Mother,line,NA,NA
9192499,on the line,MOT,Mother,line,NA,NA
9192512,on the line,MOT,Mother,line,NA,NA
9192528,you hafta do it on the line,MOT,Mother,line,NA,NA
9194578,that a lovely line,MOT,Mother,line,NA,NA
9194589,did you draw a line,MOT,Mother,line,geometry,draw
9194658,what what we can do is we can do some lines with the ruler in your book,MOT,Mother,line,geometry,do
9194881,put it there and then you draw a line,MOT,Mother,line,geometry,draw
9195305,do one line,MOT,Mother,line,geometry,do
9195325,two lines,MOT,Mother,line,geometry,NA
9195337,three lines,MOT,Mother,line,geometry,NA
9196192,you hafta hold it still otherwise you can't do a line,MOT,Mother,line,geometry,do
9198351,put them in a in a line,MOT,Mother,line,order,put in
9206924,line darling,MOT,Mother,line,geometry,NA
9206936,that's not along the line is it,MOT,Mother,line,geometry,be along
9206961,now do it along the line,MOT,Mother,line,geometry,be along
9209104,do it do it along the line,MOT,Mother,line,geometry,do along
9209157,do it along the line,MOT,Mother,line,geometry,do along
9210460,and then you hafta draw some circles in that on that line,MOT,Mother,line,geometry,draw on
9210636,don't go outside the lines,MOT,Mother,line,geometry,go outside
9211532,do you want me to do a line for you first,MOT,Mother,line,geometry,do
9211671,on the line,MOT,Mother,line,geometry,NA
9211935,now do a line there,MOT,Mother,line,geometry,do
9212209,you you you follow the the lines round there and that says blue,MOT,Mother,line,geometry,follow
9213288,draw a line,MOT,Mother,line,geometry,draw
9213343,Eleanor on the line,MOT,Mother,line,geometry,NA
9218530,you are so good at following the line,MOT,Mother,line,geometry,follow
9218626,in between those red lines,MOT,Mother,line,geometry,NA
9220247,you can draw lines like that can't you,MOT,Mother,line,geometry,draw
9220611,you draw seven line,MOT,Mother,line,geometry,draw
9225220,xxx all about xxx line,MOT,Mother,line,NA,NA
9226022,can you do a n on that line,MOT,Mother,line,geometry,do
9226929,you've drawn a line across,FAT,Father,line,geometry,draw
9227509,I'll draw you the line,MOT,Mother,line,geometry,draw
9227534,there's a line,MOT,Mother,line,geometry,be
9227543,you don't needta draw line,MOT,Mother,line,geometry,draw
9227551,those are lines,MOT,Mother,line,geometry,be
9227739,join the same ones with a line,MOT,Mother,line,geometry,join with
9231829,shall I draw a line for you there,MOT,Mother,line,geometry,draw
9236868,why have you got two lines going like that,MOT,Mother,line,geometry,have
9240584,on the line,MOT,Mother,line,geometry,put on
9240601,put the l on the line,MOT,Mother,line,geometry,put on
9240660,on the line,MOT,Mother,line,geometry,NA
9240708,to the line and then you stop at the line,MOT,Mother,line,geometry,stop
9240733,and now do an a on the line as well,MOT,Mother,line,geometry,do on
9240775,here on the line,MOT,Mother,line,geometry,NA
9241517,and a start from the top of th start from the top of the line like that,MOT,Mother,line,geometry,start from the top of
9243356,very carefully inside the lines,FAT,Father,line,geometry,NA
9244206,this is a bit of a wiggly line isn't it,FAT,Father,line,geometry,be
9244244,inside the lines,FAT,Father,line,geometry,NA
9244945,shall I draw a nice line for you,MOT,Mother,line,geometry,draw
9245476,write on the line,MOT,Mother,line,geometry,write on
9245774,you put a straight line and then put a l next to the a,MOT,Mother,line,geometry,put
9245938,h on the line,MOT,Mother,line,geometry,NA
9245957,on the line,MOT,Mother,line,geometry,NA
9247388,and do it on the line like that,MOT,Mother,line,geometry,do on
9247451,you can do e e on the line,MOT,Mother,line,geometry,do on
9247460,write your child's name on this line,FAT,Father,line,geometry,write on
9248758,g on the line,MOT,Mother,line,geometry,NA
9249014,on the line darling,MOT,Mother,line,geometry,NA
9249074,but you look it's not on the line,MOT,Mother,line,geometry,be on
9249091,you you you missed the line,MOT,Mother,line,geometry,miss
9249105,you came off the line,MOT,Mother,line,geometry,come off
9249121,you hafta stay on the line like Mama,MOT,Mother,line,geometry,stay on
9249164,on the line,MOT,Mother,line,geometry,NA
9254170,straight line,MOT,Mother,line,geometry,NA
9254224,the straight line goes at the bottom doesn't it,MOT,Mother,line,geometry,NA
9254425,where does the straight line go,MOT,Mother,line,geometry,NA
9254603,is there any of the flat ones with straight lines which might fit,MOT,Mother,line,geometry,be
9254648,do you think we need another straight line there,MOT,Mother,line,geometry,need
9254710,can you see any with straight lines,MOT,Mother,line,geometry,see with
9255094,on that line,MOT,Mother,line,geometry,NA
9255143,no not on on the line darling,MOT,Mother,line,geometry,NA
9255478,you hafta write it on that line there,MOT,Mother,line,geometry,write on
9255570,on that line,MOT,Mother,line,geometry,NA
9256470,has it got a straight line,MOT,Mother,line,geometry,have
9256529,has that got a straight line,MOT,Mother,line,geometry,have
9256556,so we'll get all the ones with a straight line first,MOT,Mother,line,geometry,NA
9256576,straight line,MOT,Mother,line,geometry,NA
9256599,has that got a straight line,MOT,Mother,line,geometry,have
9256701,the ones with the straight lines go the top and the bottom don't they,MOT,Mother,line,geometry,NA
9256733,straight line,MOT,Mother,line,geometry,NA
9256762,straight line,MOT,Mother,line,geometry,NA
9256774,straight line,MOT,Mother,line,geometry,NA
9256792,straight line,MOT,Mother,line,geometry,NA
9256809,straight line,MOT,Mother,line,geometry,NA
9256837,that's a straight line,MOT,Mother,line,geometry,be
9257520,so we need a straight line over there,MOT,Mother,line,geometry,need
9258659,let's get all the ones with the straight lines first,MOT,Mother,line,geometry,NA
9259020,you write your name on that line now,MOT,Mother,line,geometry,write on
9259734,we need a straight line darling,MOT,Mother,line,geometry,need
9259750,that hasn't got a straight line,MOT,Mother,line,geometry,have
9259785,and that's got a straight line,MOT,Mother,line,geometry,have
9259848,anymore straight lines,MOT,Mother,line,geometry,NA
9260179,straight line,MOT,Mother,line,geometry,NA
9260193,where we gonna have a straight line,MOT,Mother,line,geometry,have
9262856,if I draw a line with this one,FAT,Father,line,geometry,draw
9262899,big line,FAT,Father,line,geometry,NA
9262911,now you draw a line with that one,FAT,Father,line,geometry,draw
9262926,see what sort of line it makes,FAT,Father,line,geometry,NA
9262940,it makes a very big line,FAT,Father,line,geometry,make
9264988,draw a line from each rod to show who will catch what,MOT,Mother,line,geometry,draw
9265042,so you hafta draw a line from his fishing+rod all the way down to the boat,MOT,Mother,line,geometry,draw
9265094,you you draw the line,MOT,Mother,line,geometry,draw
9265344,so you draw a line from there to the boat,MOT,Mother,line,geometry,draw
9266136,why don't you do another line at the top of the head like that,MOT,Mother,line,geometry,do
9267082,anyway are you going to draw the line now from this rod to the boat,MOT,Mother,line,geometry,do
9267109,so you draw a straight line from there,MOT,Mother,line,geometry,draw
9267628,so you put a line from the rod to the crab,MOT,Mother,line,geometry,put
9267799,well are you going to put a line there then,MOT,Mother,line,geometry,put
9268036,now draw along the line,MOT,Mother,line,geometry,draw along
9268153,you follow the lines,MOT,Mother,line,geometry,follow
9268279,you do it on the lines,MOT,Mother,line,geometry,do on
9268573,you hafta a straight line,MOT,Mother,line,geometry,NA
9268781,follow the lines darling,MOT,Mother,line,geometry,follow
9268797,follow the lines,MOT,Mother,line,geometry,follow
9268811,so you hafta follow these lines,MOT,Mother,line,geometry,follow
9268908,you hafta follow the lines,MOT,Mother,line,geometry,follow
9268927,you go in the middle of the line and draw,MOT,Mother,line,geometry,go in the middle of
9269032,you're sposta follow that line darling,MOT,Mother,line,geometry,follow
9269084,you didn't follow the line darling,MOT,Mother,line,geometry,follow
9269144,follow the line,MOT,Mother,line,geometry,follow
9269165,go in the line and you follow it,MOT,Mother,line,geometry,follow
9269345,do follow this one inside the line like you did,MOT,Mother,line,geometry,follow
9269378,inside the line,MOT,Mother,line,geometry,NA
9269405,inside the line,MOT,Mother,line,geometry,NA
9269519,inside the line,MOT,Mother,line,geometry,NA
9269583,inside the line,MOT,Mother,line,geometry,NA
9269658,inside the line,MOT,Mother,line,geometry,NA
9269719,inside line,MOT,Mother,line,geometry,NA
9269732,follow the lines,MOT,Mother,line,geometry,follow
9269837,inside the lines,MOT,Mother,line,NA,NA
9270733,so if we we we're going to follow this line,MOT,Mother,line,geometry,follow
9270840,um they're a bit curvy lines aren't they,MOT,Mother,line,geometry,be
9270842,draw lines to match the pairs,MOT,Mother,line,geometry,draw
9270883,let's draw the lines to match the pairs,MOT,Mother,line,geometry,draw
9270955,so you draw the lines to match the pairs the same,MOT,Mother,line,geometry,draw
9271200,shall we do the straight line,MOT,Mother,line,geometry,do
9271290,I'll do a line for you,MOT,Mother,line,geometry,do
9271344,what about this line,MOT,Mother,line,geometry,NA
9271490,there on the line,MOT,Mother,line,geometry,NA
9271530,follow the lines follow the lines,MOT,Mother,line,geometry,follow
9271745,draw a line to join each paint pot to the right paw+prints,MOT,Mother,line,geometry,draw
9272265,in that line,MOT,Mother,line,geometry,NA
9272280,how many in that line,MOT,Mother,line,geometry,NA
9275748,keep it in the lines,MOT,Mother,line,geometry,keep in
9307129,let's do a line,MOT,Mother,line,geometry,do
9307390,what does that line mean,MOT,Mother,line,geometry,NA
9307425,right you do if you if you put your write your name first then I will on that line,MOT,Mother,line,geometry,write on
9310917,line them up,MOT,Mother,line,NA,NA
9314599,put it in a nice line,MOT,Mother,line,order,put it
9315832,that's a thick line,FAT,Father,line,geometry,be
9316132,we'll try and do a thick line as well first,FAT,Father,line,geometry,do
9319959,you cut the top line first then the bottom,MOT,Mother,line,geometry,cut
9320018,will we do the top line first,MOT,Mother,line,geometry,do
9320910,on the line,MOT,Mother,line,geometry,NA
9320985,there's the line,MOT,Mother,line,geometry,be
9321000,you don't needta draw lines because there's lines there already for you,MOT,Mother,line,geometry,draw
9321042,you only you only draw lines when there's no lines,MOT,Mother,line,geometry,draw
9322234,watch you do it on the line because I don't know how to do it,MOT,Mother,line,geometry,do on
9324133,then do it inside the line,MOT,Mother,line,geometry,do inside
9346999,will will we line up the three skittles,INV,Investigator,line,NA,NA
9347934,yeah the washing was outside on the line wasn't it,MOT,Mother,line,NA,NA
9458617,just follow the lines,MOT,Mother,line,geometry,follow
9458734,follow the lines,MOT,Mother,line,geometry,follow
9459640,draw lines to match the objects to the pairs,MOT,Mother,line,geometry,draw
9462748,and this one is sposta walk between the lines,MOT,Mother,line,geometry,walk between
9465199,we hadta draw a line to match them up,MOT,Mother,line,geometry,draw
9469041,there's some cows on the line,MOT,Mother,line,NA,NA
9474635,can you see where Mummy's washing line is,MOT,Mother,line,NA,NA
9474682,can you see Mummy's washing line,MOT,Mother,line,NA,NA
9484015,what you're sposta do is you're sposta get a pen and you draw a line from the Teletubby to the box,MOT,Mother,line,geometry,draw
9485255,you hafta draw a line,MOT,Mother,line,geometry,draw
9485715,start the line from Po,MOT,Mother,line,order,start
9507658,are they all in a line now,MOT,Mother,line,order,be in
9507686,are they all in a line now,MOT,Mother,line,order,be in
9558131,who's got to this line first,MOT,Mother,line,order,get to
9581564,that's why it's got a dotted line around its shape,MOT,Mother,line,geometry,have
9582987,can you see those dotted lines here,MOT,Mother,line,geometry,see
9584024,you can only do that ones that have got dotted lines around them because that one's not a sticker,MOT,Mother,line,geometry,have
9587586,what you do is you do a line,MOT,Mother,line,geometry,do
9587611,a line down and another line down,MOT,Mother,line,geometry,NA
9590743,those lines are circles altogether aren't they,MOT,Mother,line,geometry,NA
9602341,what's those lines bit,MOT,Mother,line,geometry,NA
9602352,oh those he's making lines I think to confuse people,MOT,Mother,line,NA,NA
9602380,see they've confused them now haven't they because they've done lots and lots of lines,MOT,Mother,line,NA,NA
9602480,because they made lines all over the place so that they couldn't find them,MOT,Mother,line,NA,NA
9602488,because before when they made one line they could follow it,MOT,Mother,line,NA,NA
9602513,but this time they made lots and lots of lines,MOT,Mother,line,NA,NA
9603107,you're making a line,MOT,Mother,line,NA,NA
9611461,because you've got to put your line in the water to fish,FAT,Father,line,NA,NA
9615737,and where will we line up all the orange friends as well,INV,Investigator,line,NA,NA
9619580,and what's on the washing line,FAT,Father,line,NA,NA
9621780,if you wanna draw a square you draw four lines,MOT,Mother,line,geometry,draw
9621882,right you do one long line,MOT,Mother,line,geometry,do
9621896,and then one small line and another long line,MOT,Mother,line,geometry,NA
9621913,and then another small line,MOT,Mother,line,geometry,NA
9627871,so you've got to draw a line and then a little flick,MOT,Mother,line,geometry,draw
9628737,can you see that zigzag line,MOT,Mother,line,geometry,see
9632924,it's like a line isn't it,FAT,Father,line,NA,NA
9637716,so you draw a line from there to there,MOT,Mother,line,geometry,draw
9637914,so you draw a line from there to there,MOT,Mother,line,geometry,draw
9637933,can you see that somebody's drawn a line there,MOT,Mother,line,geometry,draw
9640067,can you follow those dotted lines,MOT,Mother,line,geometry,follow
9640299,yeah draw over the line dotted line,MOT,Mother,line,geometry,draw over
9646056,I can draw a line in this,MOT,Mother,line,geometry,draw
9654229,they're in a big line now are they,MOT,Mother,line,order,be in
9654440,Daddy drawing a line,FAT,Father,line,geometry,draw
9654454,it is a bit like a line int it,FAT,Father,line,NA,NA
9654481,you draw a line,FAT,Father,line,geometry,draw
9656276,go on you draw a line then,FAT,Father,line,geometry,draw
9656326,and you can draw a line can you,FAT,Father,line,geometry,draw
9662005,and then we'll go hang them outside on the washing line won't we,MOT,Mother,line,NA,NA
9686109,we needta get up to the washing line,MOT,Mother,line,NA,NA
9745624,um that's a straight line,MOT,Mother,line,geometry,be
9754342,it's only two straight lines,MOT,Mother,line,geometry,be
9757128,you look there from the beginning the line goes up from there,MOT,Mother,line,geometry,NA
9763036,I was ringing Mr xxx just now I'm afraid he was on the other line,MOT,Mother,line,NA,NA
9772322,line up,ROB,Child,line,NA,NA
9772333,let's xxx line them up,ROB,Child,line,NA,NA
9772359,go all out_of line,ROB,Child,line,NA,NA
9772364,go all out_of line,ROB,Child,line,NA,NA
9772368,go all out_of line,ROB,Child,line,NA,NA
9772374,go all out_of line,ROB,Child,line,NA,NA
9772378,go all out_of line,ROB,Child,line,NA,NA
9772401,get the bus xxx and put them all in a line over here,ROB,Child,line,order,put in
9800245,xxx down the line,MOT,Mother,line,NA,NA
9800630,a line full of clothes,MOT,Mother,line,order,NA
9806598,you're not in a line,RAC,Sister,line,NA,NA
9806993,next line,MOT,Mother,line,NA,NA
9807015,yes next line,MOT,Mother,line,NA,NA
9807031,next line,MOT,Mother,line,NA,NA
9807043,because the road runs alongside the railway line doesn't it,MOT,Mother,line,NA,NA
9807865,one straight line down,MOT,Mother,line,NA,NA
9807940,a line going across,MOT,Mother,line,NA,NA
9810379,what if Mrs Minson said Spencer done one hundred lines of writing,ANT,Child,line,NA,NA
9810451,xxx looking if xxx one hundred lines of writing,ANT,Child,line,NA,NA
9813940,it's out on the line,BEY,Visitor,line,NA,NA
9827210,and he done that wavy line at the bottom,MOT,Mother,line,geometry,do
9827230,then he went over that line again because he said he didn't put the roof on,MOT,Mother,line,NA,NA
9833914,just follow the lines that are there,MOT,Mother,line,geometry,follow
9833925,I don't think there's any lines across,MOT,Mother,line,NA,NA
9843919,all Mummy's sheets on the line,MOT,Mother,line,NA,NA
9846649,hang them up on the line,MOT,Mother,line,NA,NA
9846826,line them up see,MOT,Mother,line,NA,NA
9848127,it was a dreadful line,MOT,Mother,line,NA,NA
9849616,I'll go and hang them on the line,MOT,Mother,line,NA,NA
9854309,build a bridge over the railway line,MOT,Mother,line,NA,NA
9856417,I'm going to put these clothes out on the line Sean,MOT,Mother,line,NA,NA
9857433,do the railway lines,MOT,Mother,line,NA,NA
9857446,that's the railway lines,MOT,Mother,line,NA,NA
9869661,now our Mummy got to hang some washing on the line in the garden and,MOT,Mother,line,NA,NA
9903086,make a long line couldn't we,GRF,Grandfather,line,NA,NA
9903304,there they go in a big long line,GRF,Grandfather,line,order,go in
9917233,you want them in line,MOT,Mother,line,order,want in
9937488,and down the lines,GRM,Grandmother,line,NA,NA
9937513,go to the top line,GRM,Grandmother,line,NA,NA
9939415,got a ruler so you can make straight lines,MOT,Mother,line,geometry,make
9942766,then for a line,DAD,Father,line,NA,NA
9946028,he casts his line and sits down and soon he's fast asleep,MOT,Mother,line,NA,NA
9953089,on the clothes line,MOT,Mother,line,NA,NA
9954895,clothes line,MOT,Mother,line,NA,NA
9958340,get all the animals out in a line,MOT,Mother,line,order,get out in
9960052,you've got all the animals in a line,GRM,Grandmother,line,order,have in
9962428,that's a long line,MOT,Mother,line,NA,NA
9962514,that's a nice long line isn't it,MOT,Mother,line,NA,NA
9963420,if we do a line like that,MOT,Mother,line,NA,NA
9965037,you can't read the first line,DAD,Father,line,NA,NA
9966982,er just a line,DAD,Father,line,NA,NA
9967160,I needta draw a line,DAD,Father,line,geometry,draw
9967191,you can draw one line down there then,DAD,Father,line,geometry,draw
9973736,keep within the lines,MOT,Mother,line,geometry,keep within
9974014,decorate one of the eggs and keep in the lines,MOT,Mother,line,geometry,keep in
9974156,color in that flower and keep in the lines,MOT,Mother,line,geometry,keep in
9979486,the whole line,GRD,Grandfather,line,NA,NA
9981110,I think I think it should be more of a diagonal line from top right to bottom left,DAD,Father,line,geometry,be
9987842,you just need another line down,MOT,Mother,line,geometry,need
9987930,I just hadta draw another line down,MOT,Mother,line,geometry,draw
9990279,if I line them up how they go together you can put them in,MOT,Mother,line,NA,NA
10001504,I'm going to make a big long line,MOT,Mother,line,NA,NA
10001667,there's a big long line,MOT,Mother,line,NA,NA
10001793,but you can't make a line with the big ones,MOT,Mother,line,order,make
10001926,you can make a line with the big ones,MOT,Mother,line,order,make
10008887,across the dotted line,MOT,Mother,line,geometry,NA
10008903,the dotted line,MOT,Mother,line,geometry,NA
10009928,an then a line down,MOT,Mother,line,NA,NA
10012094,only needta do four lines didn't you,MOT,Mother,line,geometry,need
10012152,big red line across them and that means they're not allowed down that path,GRF,Grandfather,line,geometry,NA
10014253,needs to go on the line,MOT,Mother,line,order,go on
10014697,there's only three of them left as they approach the finishing line,MOT,Mother,line,geometry,approach
10017129,you're going over the lines,MOT,Mother,line,NA,NA
10024358,that one you hafta draw in the waves look over these dotted lines,MOT,Mother,line,geometry,NA
10026829,try and keep within the lines,MOT,Mother,line,geometry,keep within
10026884,she keeps within the lines,MOT,Mother,line,geometry,keep within
10031239,I'm not very good at keeping in the lines,MOT,Mother,line,geometry,keep within
10031761,keeping within the lines,MOT,Mother,line,geometry,keep within
10033846,on the jumper under the line,MOT,Mother,line,NA,NA
10034842,but you're keeping in the lines so that's good,MOT,Mother,line,geometry,keep in
10035389,do up to that line there,MOT,Mother,line,NA,NA
10035407,that's the flap line,MOT,Mother,line,NA,NA
10041334,above the line,DAD,Father,line,NA,NA
10044452,it says draw a line to join each word to its picture,MOT,Mother,line,geometry,draw
10044520,and draw a line,MOT,Mother,line,geometry,draw
10044688,you're sposta draw a straight line Lara,MOT,Mother,line,geometry,draw
10044738,that's not a straight line,MOT,Mother,line,geometry,be
10044779,do a straight line in a box,MOT,Mother,line,geometry,do
10047786,find the other Eddy_Elephant in that line,MOT,Mother,line,order,find in
10047953,have you found the other Eddy_Elephant in this line,MOT,Mother,line,order,find in
10048206,you're really keeping in the lines,MOT,Mother,line,NA,NA
10051063,shall I draw a line down the middle,MOT,Mother,line,geometry,draw
10051113,needta draw a line down the middle of your half,MOT,Mother,line,geometry,draw
10057070,are you getting that way inclined Cathy that you're thinking along the Christmas lines like,MOT,Mother,line,NA,NA
10066387,look they've hung him on the washing line by his by his what,MOT,Mother,line,NA,NA
10072814,you do the line bit,MOT,Mother,line,NA,NA
10074886,fishing line,MOT,Mother,line,NA,NA
10074890,do you mean the fishing line,MOT,Mother,line,NA,NA
10085298,this bit is the coloring book and this bit below the line is the sticking book,MOT,Mother,line,NA,NA
10085323,are you are you trying to color in the lines,MOT,Mother,line,geometry,color
10085609,are you trying to keep within the lines,MOT,Mother,line,NA,NA
10085727,I'm keeping in the lines,MOT,Mother,line,NA,NA
10093433,I could see the lines in my face xxx pain,MOT,Mother,line,geometry,see
10094010,now it's a nice wee neat line Gillian,MOT,Mother,line,NA,NA
10105321,and they hung him up on the washing line to dry,INV,Investigator,line,NA,NA
10111977,I got a line right down the wall done,INV,Investigator,line,NA,NA
10112326,the train line,INV,Investigator,line,NA,NA
10118047,that's his favorite line even when he knows the answer,INV,Investigator,line,NA,NA
10118146,look on the top top line,INV,Investigator,line,NA,NA
10119704,what xxx on the bottom line,INV,Investigator,line,NA,NA
10119733,the doctor give her a sick line right off to after Christmas but,MOT,Mother,line,NA,NA
10121340,just the Stena line one,MOT,Mother,line,NA,NA
10121922,and there's a line running down it that way and a line running down it that way,MOT,Mother,line,NA,NA
10124834,I done a line with him,MOT,Mother,line,NA,NA
10148145,and then they put him onto the washing line,INV,Investigator,line,NA,NA
10150265,well I hadta get washing off the line,MOT,Mother,line,NA,NA
10157377,what's hanging on the line,MOT,Mother,line,NA,NA
10180050,and you think they would have put a line up there,INV,Investigator,line,NA,NA
10180874,now what do you do when you go near the line,MOT,Mother,line,NA,NA
10182262,that's a boy easy to the line,MOT,Mother,line,NA,NA
10182339,easy now at the lines,MOT,Mother,line,NA,NA
10182389,do it easy near the lines,MOT,Mother,line,NA,NA
10182419,now see the color of the lines,MOT,Mother,line,NA,NA
10182515,easy now watch the lines,MOT,Mother,line,NA,NA
10182697,what do you call those are hanging on the line,MOT,Mother,line,NA,NA
10182735,you don't hang shoes on a washing line,MOT,Mother,line,NA,NA
10182745,is that your washing line,MOT,Mother,line,NA,NA
10201739,and hangs them out on the line the washing line,MOT,Mother,line,NA,NA
16761133,after more than a week on the picket line xxx teachers are going back,ENV,Environment,line,NA,NA
16761834,see you line them up,MOT,Mother,line,NA,NA
16761933,nice line,MOT,Mother,line,NA,NA
16762224,you line them up,MOT,Mother,line,NA,NA
16769069,maybe she was on the line,GRA,Grandmother,line,NA,NA
16771020,okay line em up,MOT,Mother,line,NA,NA
16771057,one line,MOT,Mother,line,NA,NA
16771080,two line,MOT,Mother,line,NA,NA
16771101,three line,MOT,Mother,line,NA,NA
16771121,four lines,MOT,Mother,line,NA,NA
16771804,line em up see one,MOT,Mother,line,NA,NA
16774791,xxx how you line up your train,MOT,Mother,line,NA,NA
16777601,oh you make a line,MOT,Mother,line,order,make
16777618,make a line of crayons,MOT,Mother,line,order,make
16777633,line 'em up,MOT,Mother,line,NA,NA
16782920,line em up,MOT,Mother,line,NA,NA
16786786,line 'em up,MOT,Mother,line,NA,NA
16800722,put them in line oh what a nice line,GRA,Grandmother,line,order,put in
16812071,a line and xxx do the top,MOT,Mother,line,NA,NA
16826555,a line xxx,MOT,Mother,line,NA,NA
16826823,go to the back of the line,MOT,Mother,line,order,go to the back of
16826885,go to the back of the line,MOT,Mother,line,order,go to the back of
16826944,go to the back of the line,MOT,Mother,line,order,go to the back of
16827117,please go to the back of the line,MOT,Mother,line,order,go to the back of
16830460,you like lines or circles,MOT,Mother,line,geometry,like
16830541,xxx line,MOT,Mother,line,NA,NA
16831059,xxx start with a line over here,MOT,Mother,line,NA,NA
