id,gloss,speaker_code,speaker_role,ambiguous_word,ambiguous_meaning,ambiguous_verb_final_noun
2299650,see I push down these two buttons,MOT,Mother,button,tech,push down
2300373,they're two buttons aren't they,MOT,Mother,button,NA,NA
2304718,just push the button down,MOT,Mother,button,tech,push down
2307093,buttons right,SIS,Sister,button,NA,NA
2311129,I think I hafta put that timer button back on Laura,MOT,Mother,button,tech,put back
2313193,no don't push the button,MOT,Mother,button,tech,push
2314552,we just hafta push these two buttons,SIS,Sister,button,NA,NA
2323436,push the button,FRI,Visitor,button,NA,NA
2330858,should I check your xxx button on,MOT,Mother,button,NA,NA
2345595,wash your belly button,SIS,Sister,button,NA,NA
2348237,she cannot push the buttons okay,MOT,Mother,button,NA,NA
2351948,this ooh we can't puh push the button yet,SIS,Sister,button,NA,NA
2356364,you knew which button didn't you,MOT,Mother,button,NA,NA
2356385,yeah that button turns it on,MOT,Mother,button,tech,NA
2356559,are you gonna push those buttons,MOT,Mother,button,NA,NA
2356575,can you push those buttons,MOT,Mother,button,NA,NA
2356735,oh you pushed the buttons huh,MOT,Mother,button,NA,NA
2358309,she pushing the button,MOT,Mother,button,NA,NA
2359000,hm pushing all those buttons he's making a phone call,MOT,Mother,button,tech,push
2359504,Catherine don't push those buttons please,MOT,Mother,button,tech,push
2359687,oh you gonna turn that button on,MOT,Mother,button,tech,turn on
2359751,button,MOT,Mother,button,NA,NA
2359762,where's the button,MOT,Mother,button,NA,NA
2360581,where's the button to push,MOT,Mother,button,NA,NA
2360596,can you push the button,MOT,Mother,button,NA,NA
2360834,you wanna push the button,MOT,Mother,button,NA,NA
2360852,mm buttons,MOT,Mother,button,NA,NA
2360895,and the button you're gonna push,MOT,Mother,button,NA,NA
2361520,you wanna push the button,MOT,Mother,button,tech,push
2366099,push the button,MOT,Mother,button,NA,NA
2371676,it's my button,MOT,Mother,button,NA,NA
2371850,wanna see my button,MOT,Mother,button,NA,NA
2374158,I think the button was getting pushed,MOT,Mother,button,NA,NA
2374238,you wanna push the button,MOT,Mother,button,NA,NA
2374261,and you can push the button,MOT,Mother,button,NA,NA
2374270,push the button,MOT,Mother,button,NA,NA
2374638,can you push a button and talk to mommy,MOT,Mother,button,NA,NA
2374691,here stop pushing the button,MOT,Mother,button,NA,NA
2374807,and they have buttons,MOT,Mother,button,NA,NA
2374838,here stop pressing this button,MOT,Mother,button,NA,NA
2375183,you push the button,MOT,Mother,button,tech,push
2375329,well how do you turn it on don't you push the button that says o n on,MOT,Mother,button,tech,push
2375338,press th the blue button,SIS,Sister,button,tech,press
2375395,that's very nice you're pushing the button I see,MOT,Mother,button,tech,push
2375619,push the button,MOT,Mother,button,NA,NA
2375655,did you push the green go button,MOT,Mother,button,tech,push
2378174,don't push the button on the tape+recorder,MOT,Mother,button,tech,push
2384372,the button came off,FAT,Father,button,NA,NA
2384820,uhhuh button,MOT,Mother,button,NA,NA
2393017,yes you can put it in Georgie's suit where the buttons are,MOT,Mother,button,clothing,NA
2393039,yeah where the buttons are,MOT,Mother,button,clothing,NA
2400809,hey what kind of button is that,MOT,Mother,button,NA,NA
2400825,hey what kind of button is that,MOT,Mother,button,NA,NA
2400838,what kind of button,MOT,Mother,button,NA,NA
2400852,what do you think is going to happen when you push that button,MOT,Mother,button,tech,push
2404554,don't push on that button,MOT,Mother,button,NA,NA
2405027,you can hold it but don't push the button,FAT,Father,button,tech,push
2406513,buttons and the pockets,FAT,Father,button,clothing,NA
2410397,you don't know where my buttons are,MOT,Mother,button,NA,NA
2410433,what buttons,MOT,Mother,button,clothing,NA
2410443,um your mommy has lost all her buttons,FAT,Father,button,clothing,lose
2410480,what buttons,MOT,Mother,button,NA,NA
2410509,I don't have any buttons,MOT,Mother,button,NA,NA
2410562,where are your buttons,MOT,Mother,button,clothing,NA
2410580,do you have any buttons on,MOT,Mother,button,clothing,have on
2410650,I had the wrong button pushed honey,MOT,Mother,button,NA,NA
2411846,the buttons,FAT,Father,button,NA,NA
2411920,push that little button,MOT,Mother,button,NA,NA
2413360,push this little button here,MOT,Mother,button,tech,push
2413599,I don't want you to push any buttons,MOT,Mother,button,tech,push
2413630,don't push button okay,MOT,Mother,button,tech,push
2414119,oh be careful now not to touch the button okay,FAT,Father,button,tech,touch
2414159,you needta push a button,MOT,Mother,button,NA,NA
2415691,you push that button,MOT,Mother,button,NA,NA
2415807,you do whatever you want just don't push any buttons,MOT,Mother,button,NA,NA
2422275,no you gotta do the button,MOT,Mother,button,NA,NA
2428111,push the button,MOT,Mother,button,NA,NA
2428145,good now push the button again,MOT,Mother,button,tech,push
2431408,button yeah,MOT,Mother,button,NA,NA
2432457,press the button,MOT,Mother,button,NA,NA
2434907,where's her belly button,MOT,Mother,button,NA,NA
2435054,where's the babys button,MOT,Mother,button,NA,NA
2435080,where's the babys button,MOT,Mother,button,NA,NA
2439090,button,MOT,Mother,button,NA,NA
2444425,you just hafta push the button,MOT,Mother,button,NA,NA
2447297,see the button in the front,MOT,Mother,button,tech,see
2447317,push the button in the front,MOT,Mother,button,tech,push
2447403,see the button,MOT,Mother,button,NA,NA
2450036,see where the it's got little buttons,MOT,Mother,button,NA,NA
2450474,press this button up here,RYA,Investigator,button,NA,NA
2453292,you hafta push off push the off button,MOT,Mother,button,NA,NA
2453313,push the bottom button the bottom button,SIS,Sister,button,NA,NA
2455982,is that the babys button,MOT,Mother,button,NA,NA
2455998,where's the babys button,MOT,Mother,button,NA,NA
2456001,that's not a button,MOT,Mother,button,NA,NA
2460570,so I hafta do what to this butterfly button,CAR,Investigator,button,NA,NA
2460577,what do I hafta do to this button,CAR,Investigator,button,NA,NA
2460600,step two press the button,CAR,Investigator,button,NA,NA
2461603,and what are you doing to the button,CAR,Investigator,button,NA,NA
2462044,a belly button,CAR,Investigator,button,NA,NA
2462963,no don't press buttons,CAR,Investigator,button,NA,NA
2463142,and you push the button don't you,CAR,Investigator,button,NA,NA
2465136,oh the buttons,CAR,Investigator,button,NA,NA
2466279,that red puzzle piece on the red button,FAT,Father,button,NA,NA
2470123,push buttons,CAR,Investigator,button,NA,NA
2478843,here press the button,CAR,Investigator,button,tech,press
2490694,yeah that's the off button it turns it off and this one turns it on,INV,Investigator,button,tech,be
2490722,I think you're pushing the on and off buttons at the same time it doesn't know what to do,INV,Investigator,button,tech,push
2490752,yep that's the off button,INV,Investigator,button,tech,be
2491207,you can't press the buttons on it while we're making the tape because then it'll stop the tape from working,MOT,Mother,button,tech,press
2491521,you gotta push the button,INV,Investigator,button,tech,push
2495090,little buttons,CAT,Investigator,button,NA,NA
2499501,his buttons of course,CAT,Investigator,button,NA,NA
2500287,look what you got on a little button and what does the button say for your birthday,MOT,Mother,button,NA,NA
2500551,no that's your button for happy birthday right,MOT,Mother,button,tech,be
2502092,push the button and then the monkey does the monkey come out more,MOT,Mother,button,tech,push
2509366,yeah if we push the button it would stop,CAR,Investigator,button,tech,push
2511693,don't press the buttons,CAR,Investigator,button,NA,NA
2513772,if you push a button it's going to,CAR,Investigator,button,NA,NA
2513781,don't push that button,CAR,Investigator,button,NA,NA
2522936,mhm it was cool push the button on the snakes head right and then the little big rock would come up and it would make the car go flying,MOT,Mother,button,tech,push
2523236,I think he pushes buttons on it and then he can fly and stuff,MOT,Mother,button,tech,push
2528892,you dropped it on that button and then all the money came out okay well thank you picking it up thank you very much,MOT,Mother,button,NA,NA
2530321,do you push a button,CAR,Investigator,button,NA,NA
2533947,they're the buttons,JEN,Investigator,button,NA,NA
2533948,they're putting on buttons,JEN,Investigator,button,NA,NA
2537351,they're all buttons,RYA,Investigator,button,NA,NA
2541120,it has some buttons on it,RYA,Investigator,button,NA,NA
2541254,they're nice buttons,RYA,Investigator,button,NA,NA
2545541,you pressed the off button,RYA,Investigator,button,tech,press off
2546196,see this button,RYA,Investigator,button,NA,NA
2546249,how about this button now,RYA,Investigator,button,NA,NA
2546342,now press the button,RYA,Investigator,button,NA,NA
2560850,look see this button,MOT,Mother,button,NA,NA
2566965,hafta push the button,MOT,Mother,button,NA,NA
2566971,you hafta push this button,MOT,Mother,button,NA,NA
2567436,you push the button,MOT,Mother,button,NA,NA
2568914,you push this button,MOT,Mother,button,NA,NA
2569354,push the button doesn't that beep,MOT,Mother,button,tech,push
2584821,button,MOT,Mother,button,NA,NA
2589738,a button,MOT,Mother,button,NA,NA
2589746,you you had a button on your blouse the other day,MOT,Mother,button,clothing,have on
2589769,we hadta button your blouse yesterday,MOT,Mother,button,NA,NA
2589788,you see the button,MOT,Mother,button,NA,NA
2595572,buttons,MOT,Mother,button,NA,NA
2596458,this is the same as where is baby's belly button,MOT,Mother,button,NA,NA
2596516,this is the same as baby's belly button,MOT,Mother,button,NA,NA
2597076,not the same as baby's belly button but close,MOT,Mother,button,NA,NA
2599505,we have where's baby's belly button,MOT,Mother,button,NA,NA
2643147,see my buttons,MOT,Mother,button,NA,NA
2644520,where's your belly button,MOT,Mother,button,NA,NA
2646422,oh let's not push any buttons on there,MOT,Mother,button,NA,NA
2650105,oh don't push the buttons,MOT,Mother,button,NA,NA
2654019,you like the button,MOT,Mother,button,NA,NA
2655988,buttons,MOT,Mother,button,NA,NA
2655992,please don't play with the buttons,MOT,Mother,button,NA,NA
2657031,oh don't push the buttons,MOT,Mother,button,NA,NA
2657043,no buttons,MOT,Mother,button,NA,NA
2658806,you still can't have those buttons,MOT,Mother,button,NA,NA
2682009,you like the buttons,MOT,Mother,button,NA,NA
2683367,that's Mommy's button,MOT,Mother,button,NA,NA
2683379,let's say hi button,MOT,Mother,button,NA,NA
2700822,yeah those are those are pretend buttons,MOT,Mother,button,NA,NA
2700833,they're pictures of buttons but you can pretend to push them,MOT,Mother,button,NA,NA
2700969,are those buttons,MOT,Mother,button,NA,NA
2701000,is it a button or a zipper,MOT,Mother,button,clothing,be
2711795,okay can you button it,MOT,Mother,button,NA,NA
2711835,the button goes through the hole,MOT,Mother,button,clothing,NA
2711843,so there's button and there's that hole,MOT,Mother,button,clothing,be
2715548,do you want me do the buttons,MOT,Mother,button,NA,NA
2715606,you like buttons,MOT,Mother,button,NA,NA
2731608,oh I should touch that button,MOT,Mother,button,NA,NA
2731733,now we hafta do some buttons,MOT,Mother,button,clothing,do
2731745,are you gonna help me with the buttons,MOT,Mother,button,clothing,help with
2731762,one two three four buttons,MOT,Mother,button,clothing,NA
2731766,oh only three buttons,MOT,Mother,button,clothing,NA
2731786,say come on button,MOT,Mother,button,clothing,NA
2736490,you found what you like the buttons and the knobs huh,MOT,Mother,button,NA,NA
2741092,when you turn it on the button it becomes red,MOT,Mother,button,tech,turn on
2744961,and then you do the buttons,MOT,Mother,button,NA,NA
2744972,you wanna do the buttons,MOT,Mother,button,NA,NA
2744988,you button it,MOT,Mother,button,NA,NA
2744995,those are hard buttons huh,MOT,Mother,button,NA,NA
2750541,I actually thought he'd love this one because we have where is baby's belly button,MOT,Mother,button,NA,NA
2755579,we also have there's one by the same person about your belly button,MOT,Mother,button,NA,NA
2755591,it's the same it's the it's the same with the flap but it's um where's baby's belly button and so you look different parts like where's baby's head and it's under the so,MOT,Mother,button,NA,NA
2757101,most of his toys are some of them are loud and musical and stuff like that where he hasta push buttons to make you_know it make music or noises or whatever and,MOT,Mother,button,tech,push
2758296,you push buttons and Winnie_the_Pooh talks to you and stuff,MOT,Mother,button,tech,push
2763303,and um she has like a set of keys that have like an alarm button on them,MOT,Mother,button,tech,have
2765410,did he have toys that you push a button and it makes music or some kind of,MOT,Mother,button,tech,push
2768544,he goes over and hits the button and turns the grill on,MOT,Mother,button,tech,hit
2769458,she's got a couple of toys at home that you press the buttons and it will play music for her and shh same thing with com like if she's walking by and there's a commercial or a tv show at the end of a show you_know sometimes they'll have music at the end of a show she'll stop to dance,MOT,Mother,button,tech,press
2769459,yeah most of the stuff is like you_know buttons she likes any she likes like a piano we have this musical piano thing,MOT,Mother,button,tech,NA
2771282,remotes that you_know you can push buttons and they'll make sounds,MOT,Mother,button,tech,push
2771445,does he have any of those toys that um you push a button and something pops up,EXP,Investigator,button,tech,push
2771540,where he's you press a button and plays music,MOT,Mother,button,tech,press
2771777,move or press buttons,MOT,Mother,button,tech,press
2773307,and you press the buttons and everytime,MOT,Mother,button,tech,press
2776760,it if you push buttons it'll make music there's like a little book and if you flip the book then it'll play one type of tune if you flip it the other way it'll play a different type of tune,MOT,Mother,button,tech,push
2778777,because we have the ones that are like the magnetic things on the fridge and if you push the button it you_know sings a song,MOT,Mother,button,tech,push
2778820,with music yeah buttons are good she would have loved anything like that too,MOT,Mother,button,tech,NA
2780221,that have like a sound effect button,MOT,Mother,button,tech,have
2782627,that's Mommy's button Francis,MOT,Mother,button,NA,NA
2782628,you wanna say hi to the button,MOT,Mother,button,NA,NA
2782634,you need help with Mommy's button,MOT,Mother,button,NA,NA
2782649,hi button,MOT,Mother,button,NA,NA
2782652,but where's your button,MOT,Mother,button,NA,NA
2782655,there's your button,MOT,Mother,button,NA,NA
2782660,oh you've got a button on your shirt too,MOT,Mother,button,clothing,have on
2782670,do you want a button too,MOT,Mother,button,NA,NA
2782792,that's Mommy's button,MOT,Mother,button,NA,NA
2782817,you wanna say byebye to the button,MOT,Mother,button,NA,NA
2785335,he loves to push buttons and hear noises,MOT,Mother,button,tech,push
2785351,and he'll just push the same button over and over and over again,MOT,Mother,button,tech,push
2785439,and um he's got you_know like a magnet thing at home that he pushes the button and it plays a song and he'll dance in the kit dance around the kitchen you_know so,MOT,Mother,button,tech,push
2785747,she loves anything with buttons and,MOT,Mother,button,tech,NA
2790373,he loves to press buttons,MOT,Mother,button,tech,press
2790374,anything with buttons,MOT,Mother,button,tech,NA
2790378,his buttons,MOT,Mother,button,tech,NA
2792330,you push a button and the,EXP,Investigator,button,tech,push
2792347,would you wanna go and let Chelsea show you that button,EXP,Investigator,button,tech,show
2796082,probably uh before it was more like a push the buttons make the noises and things like that and he's starting to do more mimickery now like I'm drinking I'm pouring that sort of thing,MOT,Mother,button,tech,push
2796178,and uh she also has um this thing like you_know you push the little button and little guy pops out and it plays a song,MOT,Mother,button,tech,push
2798824,but um tugging tin yah and they've got buttons,MOT,Mother,button,NA,NA
2799873,when we push the buttons,CLI,Investigator,button,NA,NA
2800680,um he has a couple books that make noise and so he'll just sit there and you_know hit the buttons and make noise,MOT,Mother,button,tech,hit
2800986,push this button and this button,CLI,Investigator,button,tech,push
2801037,but like Santa brought her a potty training book that has like a little button that you_know you hear the toilet flushing or um the Thomas tank engine books that you_know if you see the picture you push and you get a noise,MOT,Mother,button,tech,have
2808595,and has all different buttons and things that you push,MOT,Mother,button,tech,have
2808659,and you hit the button,MOT,Mother,button,tech,hit
2808976,where you push the buttons,MOT,Mother,button,tech,push
2809959,and I'll push the buttons,MOT,Mother,button,tech,push
2820193,let me see your button for a second,FAT,Father,button,NA,NA
2820206,I think I knocked your button off,FAT,Father,button,NA,NA
2821713,we can't push the buttons,MIC,Adult,button,tech,push
2821729,wanna go find some other buttons to push,MIC,Adult,button,tech,find
2821746,where is there some more buttons at,MIC,Adult,button,tech,be
2821764,that button stays on,LIN,Adult,button,NA,NA
2822686,push the green button,KAR,Adult,button,tech,push
2825879,see the buttons,MIC,Adult,button,NA,NA
2825908,that's a button ain't it,MIC,Adult,button,NA,NA
2825930,there's some buttons over there,MIC,Adult,button,NA,NA
2827972,push the eject button,MOT,Mother,button,tech,push
2827979,where's the eject button,MOT,Mother,button,tech,NA
2828003,eject button is over here,MOT,Mother,button,tech,NA
2828597,no don't push the button,LEA,Mother,button,tech,push
2838822,no no no don't you push any buttons,MOT,Mother,button,NA,NA
2838866,Nathaniel doesn't push any buttons,MOT,Mother,button,NA,NA
2838952,yes two buttons that's right,MOT,Mother,button,NA,NA
2846542,there don't touch it though because it's Baaee's and only Baaee gets to touch the buttons on this one,MOT,Mother,button,NA,NA
2865932,is that your belly button,MOT,Mother,button,NA,NA
2865988,it's your belly button,MOT,Mother,button,NA,NA
2866018,it's your belly button with your finger in,MOT,Mother,button,NA,NA
7814796,can you press that green button very hard,INV,Investigator,button,tech,press
7825842,what does that button do,MOT,Mother,button,NA,NA
7826416,I'll push this button,MOT,Mother,button,NA,NA
7826469,you can press this button,MOT,Mother,button,NA,NA
7828046,press that button,MOT,Mother,button,NA,NA
7831008,press the button,MOT,Mother,button,NA,NA
7839697,the button,MOT,Mother,button,NA,NA
7844671,it's a button,MOT,Mother,button,NA,NA
7844700,what does the button do,MOT,Mother,button,NA,NA
7846879,buttons up,MOT,Mother,button,NA,NA
7855390,do her buttons up,MOT,Mother,button,NA,NA
7863886,do her buttons up,MOT,Mother,button,NA,NA
7870225,press the button,MOT,Mother,button,NA,NA
7870315,you don't needta undo the buttons,MOT,Mother,button,clothing,undo
7870333,they come off without undoing any buttons,MOT,Mother,button,clothing,undo
7874242,with his buttons,MOT,Mother,button,NA,NA
7877000,because that one's got a that jacket's got a button missing hasn't it,MOT,Mother,button,clothing,have
7878602,do you want me to help you undo those buttons,MOT,Mother,button,clothing,undo
7898075,one of those blue ones with silver buttons,MOT,Mother,button,NA,NA
7905529,and there's the button isn't it,MOT,Mother,button,NA,NA
7918133,his buttons,MOT,Mother,button,NA,NA
7918250,how many buttons has he got,MOT,Mother,button,NA,NA
7924666,has he got some buttons on his front,MOT,Mother,button,NA,NA
7927516,well you'd better press the button again hadn't you,MOT,Mother,button,NA,NA
7927556,well you've not pressed the button hard enough have you,MOT,Mother,button,tech,press
7931591,oh you didn't press the button properly did you,MOT,Mother,button,tech,press
7932805,those are buttons yes,MOT,Mother,button,NA,NA
7932960,the buttons hafta be at the front,MOT,Mother,button,NA,NA
7937327,she's got a button look,MOT,Mother,button,NA,NA
7948567,buttons,MOT,Mother,button,NA,NA
7952792,it's a button,MOT,Mother,button,NA,NA
7952806,little button,MOT,Mother,button,NA,NA
7955028,when you press that button all the smoke comes out doesn't it,MOT,Mother,button,tech,press
7963006,they're the buttons on the trumpet,MOT,Mother,button,tech,be
7963017,that's another button,MOT,Mother,button,NA,NA
7963483,you don't needta undo the buttons,MOT,Mother,button,clothing,undo
7970104,can you do the buttons,MOT,Mother,button,NA,NA
7981042,can you do that button,MOT,Mother,button,NA,NA
7981429,do you want me to do that button for you,MOT,Mother,button,NA,NA
7981697,are you sure you don't you willn't let me do that button Becky,MOT,Mother,button,clothing,do
7981719,I'm itching to fasten the button,MOT,Mother,button,clothing,fasten
7986400,do these buttons,MOT,Mother,button,clothing,do
7986522,this button here,MOT,Mother,button,clothing,NA
7996204,you don't needta undo the buttons,MOT,Mother,button,clothing,undo
7997195,think the buttons go at the back don't they,MOT,Mother,button,NA,NA
7997350,there aren't any buttons,MOT,Mother,button,NA,NA
7997412,no buttons,MOT,Mother,button,NA,NA
7997457,no buttons,INV,Investigator,button,NA,NA
7997472,have you got any buttons on today,MOT,Mother,button,NA,NA
7997534,have I got any buttons on,MOT,Mother,button,NA,NA
7997594,who's got buttons,MOT,Mother,button,NA,NA
8001296,are you going to do the buttons up then,MOT,Mother,button,NA,NA
8014979,yes it's got holes buttons,MOT,Mother,button,NA,NA
8019781,do you want Mummy to fasten the buttons,MOT,Mother,button,clothing,fasten
8019815,take the button,MOT,Mother,button,clothing,take
8019887,take the little button,MOT,Mother,button,clothing,take
8019937,you take the little button and you find the hole and you push it through,MOT,Mother,button,clothing,take
8025720,those buttons don't come undone,MOT,Mother,button,clothing,NA
8030265,you've pressed the green button have you,MOT,Mother,button,tech,press
8030285,what are the buttons for Becky,MOT,Mother,button,NA,NA
8031008,he's got buttons down his front,MOT,Mother,button,NA,NA
8043558,you hafta undo your buttons,MOT,Mother,button,clothing,undo
8043602,that's your button,MOT,Mother,button,clothing,be
8085682,buttons,MOT,Mother,button,NA,NA
8095351,you press the button,MOT,Mother,button,NA,NA
8106192,why don't you press the button before you snap it,MOT,Mother,button,clothing,press
8108059,I was just gonna button up your shirt,MOT,Mother,button,NA,NA
8113496,don't touch any of the buttons,MOT,Mother,button,NA,NA
8118893,what does it say when you press the button to go over the road,MOT,Mother,button,tech,press
8118967,when you press the button,MOT,Mother,button,NA,NA
8119351,you haven't pressed the button,MOT,Mother,button,NA,NA
8128676,pressing the button aren't you,MOT,Mother,button,NA,NA
8134081,you hadta press the button,MOT,Mother,button,NA,NA
8139321,somebody hasta press the button,MOT,Mother,button,NA,NA
8145535,got that when daddy's suit button fell off,MOT,Mother,button,clothing,NA
8150415,they're buttons,MOT,Mother,button,NA,NA
8155267,but yours have got buttons and her's have got velcro,MOT,Mother,button,clothing,have
8155390,shall we do up the button,MOT,Mother,button,NA,NA
8170590,you don't wanna go without a button to play+group do you,MOT,Mother,button,NA,NA
8173561,a button,MOT,Mother,button,NA,NA
8179290,those popper buttons aren't very good are they,MOT,Mother,button,NA,NA
8190917,press the button,MOT,Mother,button,NA,NA
8194345,these buttons,MOT,Mother,button,NA,NA
8198267,think if you press the button it'll ring a bell downstairs somewhere,MOT,Mother,button,tech,press
8201501,are you gonna press the buttons,MOT,Mother,button,NA,NA
8203436,keep your thumb on the button,MOT,Mother,button,NA,NA
8215618,buttons,INV,Investigator,button,NA,NA
8218127,button,MOT,Mother,button,NA,NA
8218168,well you just try and do this button then I'll get the chalks out,MOT,Mother,button,NA,NA
8218178,you're not gonna do this button,MOT,Mother,button,NA,NA
8219678,buttons,MOT,Mother,button,clothing,NA
8221508,and she's got a tummy button like John,MOT,Mother,button,NA,NA
8235251,press some buttons,MOT,Mother,button,NA,NA
8240578,let me just undo your buttons,MOT,Mother,button,clothing,undo
8243717,doing the button up,MOT,Mother,button,NA,NA
8247304,you hafta undo the buttons John,MOT,Mother,button,clothing,undo
8250047,one button,MOT,Mother,button,NA,NA
8250145,one round button,MOT,Mother,button,NA,NA
8258473,pressing all the buttons,MOT,Mother,button,NA,NA
8264333,some buttons,MOT,Mother,button,NA,NA
8272722,the button makes it noisy,MOT,Mother,button,NA,NA
8277228,press the button then you can go,MOT,Mother,button,NA,NA
8277284,there are lots_of buttons for your carwash,MOT,Mother,button,NA,NA
8284823,a button on the cat,MOT,Mother,button,NA,NA
8287461,I never fasten my top button for some reason,MOT,Mother,button,clothing,fasten
8287488,that's the button hole,MOT,Mother,button,NA,NA
8287512,the button goes in the hole like that you see,MOT,Mother,button,clothing,NA
8287527,but I don't like the top button fastened,MOT,Mother,button,clothing,like
8297252,oh yes I won't forget the buttons,MOT,Mother,button,NA,NA
8303889,do we undo the buttons,MOT,Mother,button,clothing,undo
8303896,we don't hafta undo the buttons,MOT,Mother,button,clothing,undo
8306185,let's do these buttons first,MOT,Mother,button,NA,NA
8312660,when when when he's finished we willn't press another button,MOT,Mother,button,NA,NA
8312676,no more buttons because Caroline's taping isn't she,MOT,Mother,button,NA,NA
8318825,that's the other button,MOT,Mother,button,NA,NA
8318837,it's the other button,MOT,Mother,button,NA,NA
8318878,the other button opens the drawer,MOT,Mother,button,NA,NA
8321583,this is a tight button,MOT,Mother,button,NA,NA
8321593,what a tight button,MOT,Mother,button,NA,NA
8329244,you can't undo buttons can you,MOT,Mother,button,clothing,undo
8342239,do the buttons come off,MOT,Mother,button,NA,NA
8344775,shall we fasten the buttons back on your dress,MOT,Mother,button,clothing,fasten
8348966,is it a button,MOT,Mother,button,NA,NA
8349100,but is that a button,MOT,Mother,button,NA,NA
8349242,no they're buttons,MOT,Mother,button,NA,NA
8349281,they're buttons,MOT,Mother,button,NA,NA
8349307,can you say button,MOT,Mother,button,NA,NA
8349322,button,MOT,Mother,button,NA,NA
8349340,say button,MOT,Mother,button,NA,NA
8360780,press the second button,MOT,Mother,button,NA,NA
8360922,press that button,MOT,Mother,button,NA,NA
8365029,where's your belly button,MOT,Mother,button,NA,NA
8373327,it is a button,MOT,Mother,button,NA,NA
8389392,you did play with the buttons,MOT,Mother,button,NA,NA
8389516,have you finished with your buttons now,MOT,Mother,button,NA,NA
8400899,your button,MOT,Mother,button,NA,NA
8401293,are you sure that's your button,MOT,Mother,button,NA,NA
8411455,press the button,MOT,Mother,button,NA,NA
8426287,push the blue button down,MOT,Mother,button,NA,NA
8430423,I must sew that button back on,MOT,Mother,button,clothing,sew
8444257,you haven't put all your buttons yet,MOT,Mother,button,NA,NA
8447072,now are we gonna put your buttons away,MOT,Mother,button,NA,NA
8454422,press the button,MOT,Mother,button,NA,NA
8454471,press the button,MOT,Mother,button,NA,NA
8477131,and he has a red jumper with three buttons on it and they've got red elephants on them,MOT,Mother,button,clothing,NA
8477331,we do needta press buttons for the apple actually because we needta weigh them,MOT,Mother,button,NA,NA
8477359,so press the buttons,MOT,Mother,button,NA,NA
8477846,I'll press the last few buttons,MOT,Mother,button,NA,NA
8480960,and lots_of buttons,MOT,Mother,button,clothing,NA
8480994,they're buttons,MOT,Mother,button,NA,NA
8481019,these are buttons,MOT,Mother,button,NA,NA
8481027,two packets of buttons,MOT,Mother,button,NA,NA
8481036,there's some more buttons in this bag,MOT,Mother,button,NA,NA
8481044,have a look and see what's on those buttons,MOT,Mother,button,NA,NA
8481061,more buttons,MOT,Mother,button,NA,NA
8481073,what's on those buttons,MOT,Mother,button,NA,NA
8481090,what's on those buttons,MOT,Mother,button,NA,NA
8481109,two packets of buttons,MOT,Mother,button,NA,NA
8481118,but who is that on the button,MOT,Mother,button,NA,NA
8481169,all those pictures of Purdie on the buttons,MOT,Mother,button,NA,NA
8481185,one day when you need some buttons sewing on something we can put those on can't we,MOT,Mother,button,clothing,need
8481209,there's all sorts of buttons and beads in that tin,MOT,Mother,button,clothing,be
8481359,they're beads rather than buttons aren't they,MOT,Mother,button,clothing,NA
8481507,shall we put some red buttons in the money+box,MOT,Mother,button,NA,NA
8481518,xxx buttons,MOT,Mother,button,NA,NA
8481534,and I'll put the other pink button in Mummy's money+box,MOT,Mother,button,NA,NA
8481767,that's a button,MOT,Mother,button,clothing,be
8481778,and that button has got an elephant on it,MOT,Mother,button,clothing,NA
8481792,those buttons are from teddy's jumper,MOT,Mother,button,clothing,NA
8481804,a teddy+bear upstairs has a jumper with buttons,MOT,Mother,button,clothing,NA
8481812,what color's the elephant on the button,MOT,Mother,button,clothing,NA
8481881,well when I've finished polishing these shoes if you've been a really good boy eating your apple you can probably have one chocolate button from your Easter egg,MOT,Mother,button,NA,NA
8481933,has Thomas got some buttons on his shirt,MOT,Mother,button,clothing,have on
8481966,have you got some buttons here,MOT,Mother,button,NA,NA
8481984,Thomas has buttons on his shirt,MOT,Mother,button,clothing,have on
8482029,it has got blue buttons,MOT,Mother,button,NA,NA
8482035,how many buttons,MOT,Mother,button,NA,NA
8482043,one two three four blue buttons,MOT,Mother,button,NA,NA
8482054,right you've got four chocolate buttons there,MOT,Mother,button,NA,NA
8482084,that's a button with an elephant on it,MOT,Mother,button,NA,NA
8482104,it's a wallet to put buttons,MOT,Mother,button,NA,NA
8482111,those are different type of buttons aren't they,MOT,Mother,button,NA,NA
8482695,there're two other buttons here Thomas which useta belong to a coat that my mum useta wear when I was little,MOT,Mother,button,clothing,be
8482717,they're two big blue buttons,MOT,Mother,button,NA,NA
8482753,big blue buttons,MOT,Mother,button,NA,NA
8482768,and there's a small blue button,MOT,Mother,button,NA,NA
8482776,they're big blue buttons,MOT,Mother,button,NA,NA
8482782,and a small button,MOT,Mother,button,NA,NA
8482788,there should be another blue button somewhere that isn't very big,MOT,Mother,button,NA,NA
8483201,are you going to put some buttons in the tins,MOT,Mother,button,NA,NA
8483225,shall we hide some buttons,MOT,Mother,button,NA,NA
8483231,that's the button I was looking for before,MOT,Mother,button,NA,NA
8483238,in that tin the big blue button and a small blue button,MOT,Mother,button,NA,NA
8483247,how many buttons in the tin,MOT,Mother,button,NA,NA
8483256,how many buttons in Mummy's tin,MOT,Mother,button,NA,NA
8483899,you made my buttons dig in,MOT,Mother,button,NA,NA
8484841,and white buttons,MOT,Mother,button,NA,NA
